"USAF","WBAN","NAME","CTRY","STATE","ICAO","LAT","LON","ELEV","BEGIN","END"
154500,99999,"CRAIOVA","RO","","LRCV",44.318,23.889,190.8,1936,2015
154550,99999,"VIDELE","RO","","",44.283,25.533,107,1974,2015
154600,99999,"CALARASI","RO","","",44.2,27.35,20,1936,2015
154620,99999,"MEDGIDIA","RO","","",44.25,28.267,72,1973,2015
154650,99999,"BAILESTI","RO","","",44.017,23.333,58,1973,2015
154690,99999,"CARACAL","RO","","",44.1,24.367,107,1973,2015
154700,99999,"ROSIORII DE VEDE","RO","","",44.1,24.983,103,1966,2015
154790,99999,"ADAMCLISI","RO","","",44.083,27.967,160,1973,2015
154800,99999,"CONSTANTA","RO","","",44.217,28.65,14,1936,2015
154810,99999,"MIHAIL KOGALNICEANU","RO","","LRCK",44.362,28.488,107.6,1973,2015
154820,99999,"CALAFAT","RO","","",43.983,22.95,63,1973,2015
154890,99999,"ALEXANDRIA","RO","","",43.983,25.35,76,1973,2015
154900,99999,"TURNU-MAGURELE","RO","","",43.75,24.883,31,1936,2015
154910,99999,"GIURGIU","RO","","",43.883,25.95,24,1973,2015
154940,99999,"BECHET","RO","","",43.783,23.95,40,1974,2015
154990,99999,"MANGALIA","RO","","",43.817,28.583,9,1964,2015
155020,99999,"VIDIN","BU","","",43.983,22.85,595,1973,2015
155250,99999,"LOVETCH","BU","","",43.15,24.7,221,1975,2015
155520,99999,"VARNA","BU","","LBWN",43.232,27.825,70.1,1936,2015
156000,99999,"MOURGASH","BU","","",42.833,23.667,1692,1973,2015
156050,99999,"DRAGOMAN","BU","","",42.933,22.933,716,1973,2015
156140,99999,"SOFIA","BU","","LBSF",42.695,23.406,531,1931,2015
156150,99999,"MUSSALA (TOP/SOMMET)","BU","","",42.183,23.583,2927,1935,2015
156250,99999,"PLOVDIV","BU","","LBPD",42.068,24.851,182,1939,2015
156400,99999,"SLIVEN *","BU","","",42.667,26.333,257,1953,2015
156550,99999,"BURGAS","BU","","LBBG",42.57,27.515,41.1,1953,2015
157120,99999,"SANDANSKI","BU","","",41.55,23.267,207,1952,2015
157300,99999,"KURDJALI","BU","","",41.65,25.383,331,1957,2015
160080,99999,"S. VALENTINO ALLA MUTA","IT","","",46.75,10.533,1461,1967,2015
160200,99999,"BOLZANO","IT","","LIPB",46.46,11.326,240.5,1965,2015
160210,99999,"ROLLE PASS","IT","","LIVR",46.3,11.783,2006,1973,2015
160220,99999,"PAGANELLA MOUNTAIN","IT","","LIVP",46.15,11.033,2129,1973,2015
160330,99999,"DOBBIACO","IT","","LIVD",46.733,12.217,1226,1973,2015
160360,99999,"AVIANO AB","IT","","LIPA",46.032,12.596,117,1966,2015
160400,99999,"TARVISIO","IT","","LIVO",46.5,13.583,778,1965,2015
160450,99999,"RIVOLTO","IT","","LIPI",45.979,13.049,54.6,1958,2015
160520,99999,"PIAN ROSA (MTN TOP)","IT","","LIMH",45.933,7.7,3488,1965,2015
160590,99999,"TORINO CASELLE","IT","","LIMF",45.201,7.65,301.4,1964,2015
160610,99999,"TORINO/BRIC CROCE","IT","","LIMK",45.033,7.733,710,1973,2015
160640,99999,"CAMERI","IT","","LIMN",45.53,8.669,178.6,1966,2015
160660,99999,"MALPENSA","IT","","LIMC",45.631,8.728,233.8,1965,2015
160760,99999,"BERGAMO ORIO AL SERIO","IT","","LIME",45.674,9.704,238.4,1966,2015
160800,99999,"LINATE","IT","","LIML",45.445,9.277,107.6,1931,2015
160840,99999,"PIACENZA","IT","","LIMS",44.913,9.723,139,1966,2015
160880,99999,"GHEDI","IT","","LIPL",45.432,10.268,101.5,1966,2015
160900,99999,"VILLAFRANCA","IT","","LIPX",45.396,10.889,72.8,1945,2015
160940,99999,"VICENZA","IT","","LIPT",45.573,11.53,39,1966,2015
160950,99999,"PADOVA","IT","","LIPU",45.4,11.85,14,1973,2015
160980,99999,"ISTRANA","IT","","LIPS",45.685,12.083,41.8,1966,2015
160990,99999,"TREVISO","IT","","LIPH",45.648,12.194,18,1966,2015
161050,99999,"VENEZIA TESSERA","IT","","LIPZ",45.505,12.352,2.1,1961,2015
161080,99999,"RONCHI DEI LEGIONARI","IT","","LIPQ",45.828,13.472,11.3,1973,2015
161100,99999,"TRIESTE","IT","","LIVT",45.65,13.75,20,1932,2015
161150,99999,"MALANOTTE MOUNTAIN","IT","","LIMY",44.25,7.8,1742,1973,2015
161190,99999,"GIOVI PASS","IT","","LIMV",44.633,8.933,475,1973,2015
161200,99999,"GENOVA SESTRI","IT","","LIMJ",44.412,8.842,4,1928,2015
161220,99999,"ALBENGA","IT","","LIMG",44.051,8.127,45.1,1973,2015
161240,99999,"CISA PASS","IT","","LIMT",44.433,9.933,1040,1973,2015
161250,99999,"SARZANA/LUNI","IT","","LIQW",44.083,9.983,10,1973,2015
161340,99999,"CIMONE MOUNTAIN","IT","","LIVC",44.2,10.7,2173,1965,2015
161380,99999,"FERRARA (AUT)","IT","","LIPF",44.833,11.617,10,1973,2015
161400,99999,"BOLOGNA","IT","","LIPE",44.535,11.289,37.5,1964,2015
161460,99999,"POINT MARINA/RAVENN","IT","","LIVM",44.45,12.3,6,1966,2015
161470,99999,"FORLI","IT","","LIPK",44.195,12.07,29.6,1973,2015
161480,99999,"CERVIA","IT","","LIPC",44.224,12.307,5.5,1973,2015
161490,99999,"RIMINI","IT","","LIPR",44.02,12.612,12.5,1945,2015
161530,99999,"CAPE MELE","IT","","LIMU",43.95,8.167,221,1965,2015
161580,99999,"PISA","IT","","LIRP",43.684,10.393,1.8,1944,2015
161680,99999,"MOUNT ARGENTARIO","IT","","LIQO",42.383,11.167,632,1973,2015
161700,99999,"FIRENZE","IT","","LIRQ",43.81,11.205,43.9,1931,2015
161720,99999,"AREZZO","IT","","LIQB",43.467,11.85,249,1978,2015
161790,99999,"FRONTONE","IT","","LIVF",43.517,12.733,574,1973,2015
161810,99999,"PERUGIA","IT","","LIRZ",43.096,12.513,211.2,1967,2015
161910,99999,"FALCONARA","IT","","LIPY",43.616,13.362,14.9,1945,2015
161970,99999,"MONTE CALAMITA","IT","","LIRX",42.733,10.4,397,1973,2015
162040,99999,"RADICOFANI","IT","","LIQR",42.9,11.767,918,1973,2015
162060,99999,"GROSSETO","IT","","LIRS",42.76,11.072,4.6,1944,2015
162140,99999,"CIVITAVECCHIA","IT","","",42.017,11.817,4,1945,2015
162160,99999,"VITERBO","IT","","LIRV",42.43,12.064,301.8,1944,2015
162190,99999,"TERMINILLO MOUNTAIN","IT","","LIRK",42.467,12.983,1875,1965,2015
162210,99999,"RIETI","IT","","LIQN",42.417,12.85,389,1973,2015
162240,99999,"VIGNA DI VALLE(MIL)","IT","","LIRB",42.083,12.217,270,1973,2015
162300,99999,"PESCARA","IT","","LIBP",42.432,14.181,14.6,1965,2015
162320,99999,"TERMOLI","IT","","LIBT",42,15,44,1973,2015
162340,99999,"GUIDONIA","IT","","LIRG",41.99,12.741,88.1,1966,2015
162350,99999,"URBE","IT","","LIRU",41.952,12.499,16.8,1973,2015
162390,99999,"CIAMPINO","IT","","LIRA",41.799,12.595,130.1,1951,2015
162420,99999,"FIUMICINO","IT","","LIRF",41.804,12.251,4.6,1965,2015
162430,99999,"LATINA","IT","","LIRL",41.542,12.909,28.3,1944,2015
162440,99999,"FROSINONE (IT-AFB)","IT","","LIRH",41.633,13.3,181,1973,2015
162450,99999,"PRATICA DI MARE","IT","","LIRE",41.659,12.445,12.5,1966,2015
162520,99999,"CAMPOBASSO","IT","","LIBS",41.567,14.65,807,1965,2015
162530,99999,"GRAZZANISE","IT","","LIRM",41.061,14.082,8.8,1944,2015
162580,99999,"MONTE S. ANGELO","IT","","",41.7,15.95,848,1973,2015
162600,99999,"GINA LISA","IT","","LIBF",41.433,15.533,81,1957,2015
162610,99999,"AMENDOLA","IT","","LIBA",41.541,15.718,55.8,1944,2015
162630,99999,"TREVICO","IT","","LIRT",41.05,15.233,1093,1973,2015
162700,99999,"BARI","IT","","LIBD",41.133,16.767,53.9,1943,2015
162800,99999,"PONZA ISLAND","IT","","LIQZ",40.917,12.95,185,1965,2015
162890,99999,"NAPOLI/CAPODICHINO","IT","","LIRN",40.85,14.3,72,1951,2015
162940,99999,"CAPRI ISLAND","IT","","LIQC",40.55,14.25,269,1973,2015
163100,99999,"CAPE PALINURO","IT","","LIQK",40.017,15.283,185,1964,2015
163120,99999,"GIOIA DEL COLLE","IT","","LIBV",40.768,16.933,361.8,1944,2015
163160,99999,"LATRONICO","IT","","",40.083,16.017,896,1974,2015
163200,99999,"CASALE","IT","","LIBR",40.658,17.947,14.3,1943,2015
163240,99999,"GROTTAGLIE","IT","","LIBG",40.518,17.403,65.5,1943,2015
163250,99999,"MARINA DI GINOSA","IT","","LIBH",40.433,16.883,12,1967,2015
163320,99999,"LECCE","IT","","LIBN",40.239,18.133,47.5,1943,2015
163370,99999,"BONIFATI (CAPE)","IT","","LIBW",39.583,15.883,485,1965,2015
163440,99999,"MONTE SCURO","IT","","",39.333,16.4,1677,1973,2015
163500,99999,"CROTONE","IT","","LIBC",38.997,17.08,158.8,1957,2015
163600,99999,"SANTA MARIA DI LEUC","IT","","LIBY",39.817,18.35,112,1965,2015
163620,99999,"LAMEZIA TERME","IT","","LICA",38.905,16.242,11.9,1977,2015
164000,99999,"USTICA ISLAND","IT","","LICU",38.7,13.183,251,1957,2015
164050,99999,"PALERMO","IT","","LICJ",38.176,13.091,19.8,1964,2015
164200,99999,"MESSINA","IT","","LICF",38.2,15.55,51,1931,2015
164220,99999,"REGGIO CALABRIA","IT","","LICR",38.071,15.652,29.3,1973,2015
164290,99999,"TRAPANI BIRGI","IT","","LICT",37.911,12.488,7.3,1965,2015
164340,99999,"PRIZZI","IT","","LICX",37.717,13.433,1035,1973,2015
164500,99999,"ENNA","IT","","LICE",37.567,14.283,965,1973,2015
164530,99999,"GELA","IT","","LICL",37.083,14.217,33,1943,2015
164590,99999,"CATANIA/SIGONELLA","IT","","LICZ",37.4,14.917,22,1943,2015
164600,99999,"CATANIA FONTANAROSSA","IT","","LICC",37.467,15.066,11.9,1943,2015
164700,99999,"PANTELLERIA","IT","","LICG",36.817,11.969,193.5,1943,2015
164800,99999,"COZZO SPADARO","IT","","LICO",36.683,15.133,51,1966,2015
164900,99999,"LAMPEDUSA","IT","","LICD",35.498,12.618,21.3,1966,2015
165200,99999,"ALGHERO","IT","","LIEA",40.632,8.291,26.5,1957,2015
165220,99999,"CAPE CACCIA","IT","","LIEH",40.567,8.167,205,1975,2015
165310,99999,"OLBIA COSTA SMERALDA","IT","","LIEO",40.899,9.518,11.3,1969,2015
165390,99999,"CAPE FRASCA","IT","","LIEF",39.75,8.467,92,1966,2015
165410,99999,"PERDASDEFOGU","IT","","LIEP",39.667,9.433,645,1973,2015
165420,99999,"CAPE S. LORENZO","IT","","LIEL",39.5,9.617,22,1973,2015
165460,99999,"DECIMOMANNU","IT","","LIED",39.354,8.972,30.5,1966,2015
165500,99999,"CAPE BELLAVISTA","IT","","LIEB",39.933,9.717,156,1966,2015
165600,99999,"ELMAS","IT","","LIEE",39.251,9.054,4,1943,2015
165640,99999,"CAPE CARBONARA","IT","","LIEC",39.1,9.517,118,1973,2015
165970,99999,"LUQA","MT","","LMML",35.857,14.478,91.4,1931,2015
166060,99999,"SERRAI","GR","","",41.067,23.567,35,1932,2015
166130,99999,"FLORINA","GR","","",40.783,21.4,662,1932,2015
166140,99999,"ARISTOTELIS","GR","","LGKA",40.446,21.282,660.5,1980,2015
166220,99999,"MAKEDONIA","GR","","LGTS",40.52,22.971,6.7,1960,2015
166270,99999,"DIMOKRITOS","GR","","LGAL",40.856,25.956,7.3,1932,2015
166320,99999,"FILIPPOS","GR","","LGKZ",40.286,21.841,627.6,1938,2015
166410,99999,"IOANNIS KAPODISTRIAS INTL","GR","","LGKR",39.602,19.912,1.8,1932,2015
166420,99999,"IOANNINA (AIRPORT)","GR","","LGIO",39.7,20.817,483,1932,2015
166430,99999,"AKTIO","GR","","LGPZ",38.925,20.765,3.4,1973,2015
166480,99999,"LARISA","GR","","LGLR",39.65,22.466,73.5,1932,2015
166500,99999,"LIMNOS","GR","","LGLM",39.917,25.236,4.3,1977,2015
166650,99999,"NEA ANCHIALOS","GR","","LGBL",39.22,22.794,25.3,1965,2015
166670,99999,"MITILINI","GR","","LGMT",39.057,26.598,18.3,1960,2015
166750,99999,"LAMIA","GR","","",38.883,22.433,13.8,1932,2015
166820,99999,"ANDRAVIDA","GR","","LGAD",37.921,21.293,16.8,1965,2015
166840,99999,"SKIROS","GR","","LGSY",38.968,24.487,13.4,1949,2015
166850,99999,"KEFALLINIA","GR","","LGKF",38.12,20.5,18,1965,2015
166870,99999,"ARAXOS","GR","","LGRX",38.151,21.426,14,1942,2015
166990,99999,"TANAGRA","GR","","LGTG",38.34,23.565,147.8,1965,2015
167100,99999,"TRIPOLIS","GR","","LGTP",37.531,22.404,644,1932,2015
167150,99999,"TATOI","GR","","LGTT",38.109,23.784,239.3,1966,2015
167160,99999,"ATHINAI","GR","","LGAT",37.882,23.735,21,1949,2015
167180,99999,"ELEFSIS","GR","","LGEL",38.064,23.556,43.6,1965,2015
167230,99999,"SAMOS","GR","","LGSM",37.69,26.912,5.8,1978,2015
167260,99999,"KALAMATA","GR","","LGKL",37.068,22.026,7.9,1973,2015
167320,99999,"NAXOS","GR","","",37.1,25.367,9.8,1938,2015
167340,99999,"METHONI","GR","","",36.833,21.7,53.2,1934,2015
167380,99999,"MILOS","GR","","",36.733,24.433,168.4,1932,2015
167430,99999,"KITHIRA","GR","","LGKC",36.274,23.017,318.5,1933,2015
167460,99999,"SOUDA","GR","","LGSA",35.532,24.15,149.4,1932,2015
167490,99999,"DIAGORAS","GR","","LGRP",36.405,28.086,5.8,1935,2015
167540,99999,"NIKOS KAZANTZAKIS","GR","","LGIR",35.34,25.18,35.1,1932,2015
167570,99999,"SITIA","GR","","",35.2,26.1,28,1964,2015
167590,99999,"TYMBAKION (AIRPORT)","GR","","",35,24.75,7,1942,2015
170200,99999,"BARTIN","TU","","",41.633,32.333,33,1951,2015
170220,99999,"ZONGULDAK","TU","","LTAS",41.45,31.8,137,1957,2015
170240,99999,"INEBOLU","TU","","",41.983,33.783,64,1973,2015
170260,99999,"SINOP","TU","","LTCM",42.033,35.167,32,1957,2015
170300,99999,"SAMSUN","TU","","",41.283,36.3,4,1951,2015
170340,99999,"GIRESUN","TU","","",40.917,38.383,37,1973,2015
170380,99999,"TRABZON","TU","","LTCG",40.995,39.79,31.7,1951,2015
170420,99999,"HOPA","TU","","",41.4,41.433,33,1963,2015
170500,99999,"EDIRNE","TU","","",41.667,26.567,51,1955,2015
170560,99999,"TEKIRDAG","TU","","",40.983,27.55,3,1963,2015
170590,99999,"KUMKOY","TU","","",41.25,29.033,30,1973,2015
170600,99999,"ATATURK","TU","","LTBA",40.977,28.821,49.7,1945,2015
170610,99999,"SARIYER","TU","","",41.133,29.067,58,1965,2015
170670,99999,"GOLCUK/DUMLUPINAR","TU","","",40.667,29.833,18,1963,2015
170700,99999,"BOLU","TU","","",40.733,31.6,743,1973,2015
170740,99999,"KASTAMONU","TU","","",41.367,33.783,800,1963,2015
170820,99999,"MERZIFON","TU","","LTAP",40.829,35.522,535.8,1950,2015
170840,99999,"CORUM","TU","","",40.55,34.95,776,1973,2015
170900,99999,"SIVAS","TU","","LTAR",39.814,36.903,1595.9,1963,2015
170920,99999,"ERZINCAN","TU","","LTCD",39.71,39.527,1153.1,1950,2015
170960,99999,"ERZURUM","TU","","LTCE",39.957,41.17,1756.6,1950,2015
170980,99999,"KARS","TU","","LTCF",40.562,43.115,1795,1963,2015
171000,99999,"IGDIR","TU","","",39.917,44.05,858,1963,2015
171100,99999,"GOKCEADA","TU","","LTFK",40.183,25.9,72,1973,2015
171120,99999,"CANAKKALE","TU","","LTBH",40.138,26.427,7,1963,2015
171150,99999,"BANDIRMA","TU","","LTBG",40.318,27.978,51.8,1950,2015
171160,99999,"BURSA","TU","","LTBE",40.183,29.067,100,1973,2015
171170,99999,"KUTAHYA(TAFB)","TU","","LTBN",39.433,30.017,921,1973,2015
171240,99999,"ESKISEHIR","TU","","LTBI",39.784,30.582,786.7,1950,2015
171270,99999,"AKINCI","TU","","",40.067,32.567,840,1973,2015
171280,99999,"ESENBOGA","TU","","LTAC",40.128,32.995,952.5,1967,2015
171290,99999,"ETIMESGUT","TU","","LTAD",39.95,32.689,808.6,1945,2015
171300,99999,"ANKARA/CENTRAL","TU","","",39.95,32.883,891,1974,2015
171500,99999,"BALIKESIR","TU","","LTBF",39.619,27.926,103.6,1950,2015
171600,99999,"KIRSEHIR","TU","","",39.15,34.167,1007,1963,2015
171620,99999,"GEMEREK","TU","","",39.183,36.067,1171,1973,2015
171700,99999,"VAN","TU","","LTCI",38.468,43.332,1670.3,1957,2015
171800,99999,"DIKILI","TU","","",39.067,26.883,3,1973,2015
171840,99999,"AKHISAR","TU","","LTBT",38.809,27.834,80.2,1963,2015
171880,99999,"USAK","TU","","LTBO",38.683,29.4,919,1963,2015
171900,99999,"AFYON","TU","","LTAH",38.726,30.601,1008.9,1963,2015
171950,99999,"ERKILET","TU","","LTAU",38.77,35.495,1055.5,1966,2015
172000,99999,"ERHAC","TU","","LTAT",38.435,38.091,862,1950,2015
172005,99999,"TOPEL","TU","","LTBQ",40.735,30.083,55.5,1977,2015
172020,99999,"ELAZIG","TU","","LTCA",38.607,39.291,892.1,1973,2015
172050,99999,"TATVAN","TU","","",38.483,42.3,1665,1975,2015
172100,99999,"SIIRT","TU","","",37.917,41.95,896,1963,2015
172180,99999,"CIGLI","TU","","LTBL",38.513,27.01,4.9,1950,2015
172190,99999,"ADNAN MENDERES","TU","","LTBJ",38.292,27.157,125.6,1980,2015
172191,99999,"GAZIEMIR","TU","","LTBK",38.319,27.159,132,1973,2015
172200,99999,"IZMIR/GUZELYALI","TU","","",38.433,27.167,29,1950,2015
172370,99999,"DENIZLI","TU","","",37.783,29.083,425,1973,2015
172400,99999,"ISPARTA","TU","","LTBM",37.785,30.582,990.6,1963,2015
172440,99999,"KONYA","TU","","LTAN",37.979,32.562,1030.5,1950,2015
172480,99999,"EREGLI/KONYA","TU","","",37.5,34.05,1044,1973,2015
172600,99999,"OGUZELI","TU","","LTAJ",36.947,37.479,705.6,1973,2015
172700,99999,"SANLIURFA","TU","","LTCH",37.094,38.847,452,1963,2015
172800,99999,"DIYARBAKIR","TU","","LTCC",37.894,40.201,686.1,1950,2015
172850,99999,"HAKKARI","TU","","",37.567,43.767,1728,1973,2015
172900,99999,"IMSIK","TU","","LTBV",37.14,27.67,61.6,1963,2015
172920,99999,"MUGLA","TU","","",37.217,28.367,646,1963,2015
173000,99999,"ANTALYA","TU","","LTAI",36.899,30.8,53.9,1951,2015
173300,99999,"SILIFKE","TU","","",36.383,33.933,15,1963,2015
173400,99999,"MERSIN","TU","","",36.8,34.633,3,1974,2015
173500,33308,"ADANA/INCIRLIK","TU","","LTAG",37,35.417,66,1973,2015
173520,99999,"ADANA","TU","","LTAF",36.982,35.28,19.8,1945,2015
173700,99999,"ISKENDERUN","TU","","LTAK",36.573,36.154,7.6,1951,2015
173725,99999,"HATAY","TU","","LTDA",36.35,36.283,267,1976,2015
176000,99999,"PAFOS INTL","CY","","LCPH",34.718,32.486,12.5,1949,2015
176010,99999,"AKROTIRI","CY","","LCRA",34.59,32.988,23.2,1960,2015
176090,99999,"LARNACA","CY","","LCLK",34.875,33.625,2.4,1977,2015
200460,99999,"POLARGMO IM. E.T. KRENKELJA","RS","","",80.617,58.05,22,1957,2015
200690,99999,"OSTROV VIZE","RS","","",79.483,76.983,10,1955,2015
200870,99999,"GOLOMJANNYJ","RS","","",79.55,90.567,8,1932,2015
201070,99999,"BARENTSBURG","RS","","",78.067,14.25,75,1952,2015
202920,99999,"GMO IM.E.K. FEDOROVA","RS","","",77.717,104.3,15,1933,2015
203530,99999,"MYS ZHELANIYA","RS","","",76.95,68.55,8,1932,2015
204710,99999,"IZVESTIJ TSIK","RS","","",75.95,82.95,11.9,1955,2015
204760,99999,"MYS STERLEGOVA","RS","","",75.417,88.9,11,1955,2015
206670,99999,"IM. M.V. POPOVA","RS","","",73.333,70.05,7,1936,2015
206740,99999,"OSTROV DIKSON","RS","","",73.5,80.4,47,1932,2015
207440,99999,"MALYE KARMAKULY","RS","","",72.367,52.7,19,1948,2015
208710,99999,"SOPOCHNAYA KARGA","RS","","",71.883,82.7,5.9,1955,2015
208910,99999,"HATANGA","RS","","",71.983,102.467,33,1937,2015
209460,99999,"IM E K FEDOROVA","RS","","",70.45,59.083,12.2,1932,2015
209670,99999,"SEYAHA","RS","","",70.167,72.517,17.8,1957,2015
209780,99999,"KARAUL","RS","","",70.083,83.167,28.7,1955,2015
209820,99999,"VOLOCHANKA","RS","","",70.967,94.5,40,1937,2015
214320,99999,"OSTROV KOTEL'NYJ","RS","","",76,137.867,8,1936,2015
215350,99999,"SANNIKOVA","RS","","",74.667,138.9,14.6,1955,2015
216360,99999,"KIGILYAH","RS","","",73.167,139.867,24.7,1955,2015
217110,99999,"UST' OLENEK","RS","","",73,119.867,14.9,1955,2015
217210,99999,"IM YU A HABAROVA","RS","","",72.4,126.35,19.6,1955,2015
218020,99999,"SASKYLAH","RS","","",71.967,114.083,18,1957,2015
218130,99999,"TYUMYATI","RS","","",71.917,123.567,26.6,1959,2015
218230,99999,"YAKUTSK","RS","","UEEE",62.093,129.771,99.1,1955,2015
218240,99999,"TIKSI","RS","","UE38",71.698,128.903,9.1,1933,2015
219080,99999,"DZALINDA","RS","","",70.133,113.967,62,1959,2015
219210,99999,"KJUSJUR","RS","","",70.683,127.4,33,1948,2015
219310,99999,"JUBILEJNAJA","RS","","",70.767,136.217,24,1948,2015
219460,99999,"CHOKURDAH","RS","","",70.617,147.883,61,1955,2015
219780,99999,"VAL' KARKAY","RS","","",70.083,170.933,5.8,1948,2015
219820,99999,"OSTROV VRANGELYA","RS","","",70.983,178.65,4,1934,2015
220030,99999,"VAIDA GUBA (BAY)","RS","","",69.933,31.983,8,1959,2015
220040,99999,"NIKEL","RS","","",69.4,30.233,92,1953,2015
220120,99999,"TSYP-NAVOLOK","RS","","",69.733,33.1,11,1959,2015
220280,99999,"TERIBERKA","RS","","",69.2,35.117,30,1959,2015
221000,99999,"VERKHOV'E R LOTTA","RS","","",68.533,28.917,115,1960,2015
221010,99999,"YANISKOSKI","RS","","",68.967,28.783,101,1959,2015
221050,99999,"NIVANKYUL","RS","","",68.35,30.733,90,1959,2015
221060,99999,"PADUN","RS","","",68.6,31.8,63,1959,2015
221130,99999,"MURMANSK","RS","","ULMM",68.782,32.751,81.1,1936,2015
221270,99999,"LOVOZERO","RS","","",68,35.033,162,1947,2015
221400,99999,"SVYATOJ NOS","RS","","",68.15,39.767,12,1959,2015
221650,99999,"KANIN NOS","RS","","",68.65,43.3,49,1946,2015
221930,99999,"BUGRINO","RS","","",68.783,49.3,7,1959,2015
222120,99999,"MONCHEGORSK","RS","","",67.933,32.917,132,1959,2015
222170,99999,"KANDALAKSHA","RS","","",67.15,32.35,25,1932,2015
222350,99999,"KRASNOSCEL'E","RS","","",67.35,37.05,156,1946,2015
222490,99999,"KANEVKA","RS","","",67.133,39.667,151,1955,2015
222710,99999,"SHOJNA","RS","","",67.883,44.15,18,1959,2015
222820,99999,"MYS MIKULKIN","RS","","",67.8,46.667,6,1953,2015
222920,99999,"INDIGA","RS","","",67.683,48.683,4,1959,2015
223050,99999,"ZASHEEK","RS","","",66.25,31.117,119,1963,2015
223120,99999,"KOVDA","RS","","",66.7,32.883,18,1946,2015
223240,99999,"UMBA","RS","","",66.683,34.35,40,1959,2015
223340,99999,"KASHKARANTSY","RS","","",66.333,36.017,3.5,1932,2015
223490,99999,"PJALICA","RS","","",66.183,39.533,9,1937,2015
223610,99999,"MORZHOVEC","RS","","",66.717,42.483,16.2,1959,2015
223650,99999,"ABRAMOVSKIJ MAJAK","RS","","",66.383,43.25,21,1959,2015
223830,99999,"NIZHNYAYA PESHA","RS","","",66.733,47.717,13.5,1959,2015
224080,99999,"KALEVALA","RS","","",65.217,31.167,120,1946,2015
224130,99999,"ENGOZERO","RS","","",65.783,33.933,80,1973,2015
224290,99999,"SOLOVKI","RS","","",65.033,35.7,7.4,1959,2015
224380,99999,"ZIZGIN","RS","","",65.2,36.817,17,1955,2015
224460,99999,"ZIMNEGORSKIJ MAJAK","RS","","",65.467,39.733,77,1959,2015
224560,99999,"KEPINO","RS","","",65.383,41.883,68.6,1959,2015
224710,99999,"MEZEN'","RS","","",65.867,44.217,19,1932,2015
224810,99999,"MOSEEVO","RS","","",65.767,46.2,42.2,1959,2015
225250,99999,"RAZNAVOLOK","RS","","",64.567,34.917,9,1948,2015
225290,99999,"KOLEZMA","RS","","",64.233,35.883,3,1959,2015
225410,99999,"UNSKIJ MAJAK","RS","","",64.833,38.4,5,1959,2015
225460,99999,"SEVERODVINSK","RS","","",64.55,39.767,7.9,1959,2015
225500,99999,"TALAGI","RS","","ULAA",64.6,40.717,18.9,1931,2015
225510,99999,"MUD'JUG","RS","","",64.85,40.283,3,1959,2015
225590,99999,"HOLMOGORY","RS","","",64.217,41.667,12,1959,2015
225630,99999,"PINEGA","RS","","",64.7,43.383,31,1946,2015
225730,99999,"LESUKONSKOE","RS","","",64.9,45.767,71,1959,2015
225830,99999,"KOJNAS","RS","","",64.75,47.65,64,1932,2015
226020,99999,"REBOLY","RS","","",63.833,30.817,182,1946,2015
226190,99999,"PADANY","RS","","",63.267,33.417,128,1959,2015
226210,99999,"SEGEZA","RS","","",63.767,34.283,112,1946,2015
226410,99999,"ONEGA","RS","","",63.9,38.117,13,1946,2015
226480,99999,"TURCASOVO","RS","","",63.117,39.233,34,1959,2015
226560,99999,"EMECK","RS","","",63.483,41.8,18,1959,2015
226710,99999,"KARPOGORY","RS","","",64.017,44.45,65.1,1959,2015
